10000;Mitte;22451;193;118;1963;488;545;9958;122;963;1099;204;65;20;1456;398;999;3925
10111;Tiergarten Süd;35345;478;396;2843;854;704;17362;116;1873;2119;267;96;21;1941;287;1866;8524
10112;Regierungsviertel;74814;278;131;4245;900;933;31763;123;1628;3043;286;49;8;3329;1301;1088;7010
10113;Alexanderplatz;34060;230;141;2705;647;546;17925;120;1025;1555;235;46;11;1831;588;1716;4944
10114;Brunnenstraße Süd;13492;83;45;917;192;221;5827;151;491;1007;180;29;19;1418;699;221;2213
10221;Moabit West;15757;154;83;1418;356;467;5363;80;864;971;180;63;26;1077;215;945;2740
10222;Moabit Ost;24528;160;100;1805;393;550;9485;79;736;946;191;81;21;1140;191;1239;3723
10331;Osloer Straße;15579;197;108;1928;526;641;6729;118;739;667;187;74;33;1126;236;556;3583
10332;Brunnenstraße Nord;16844;179;108;1686;446;588;6661;171;901;717;229;74;16;1447;491;1016;3422
10441;Parkviertel;13465;119;56;1637;397;528;5841;135;960;788;191;65;20;1220;245;271;3281
10442;Wedding Zentrum;14282;156;94;1662;429;422;5642;90;760;753;187;68;14;1232;293;926;3159
19900;Bezirk (Mi), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
20000;Friedrichshain-Kreuzberg;18817;221;149;1657;555;400;8527;124;973;1487;221;69;21;1562;395;1617;3589
20101;Südliche Friedrichstadt;20658;245;138;1553;443;512;9014;136;1454;1100;282;89;25;1394;252;1973;3773
20202;Tempelhofer Vorstadt;16449;146;83;1261;414;368;9178;139;1143;1873;214;71;22;1209;251;477;3299
20303;nördliche Luisenstadt;22033;320;221;2180;826;474;9884;104;984;1322;379;108;14;1715;478;2356;4278
20304;südliche Luisenstadt;20280;393;302;1707;691;382;7672;121;718;1768;238;60;15;1420;431;3528;3751
20405;Karl-Marx-Allee-Nord;9709;71;29;826;189;323;4924;168;772;1023;193;21;13;1074;214;168;2097
20407;Karl-Marx-Allee-Süd;26934;332;255;2797;920;442;11809;114;1009;1451;142;73;41;1788;446;2692;4784
20506;Frankfurter Allee Nord;13486;78;42;1267;391;316;5837;121;485;1283;156;52;16;1739;443;300;2622
20508;Frankfurter Allee Süd FK;17982;180;121;1788;629;334;6867;66;597;1354;195;57;19;1928;633;2127;3555
29900;Bezirk (Fh-Kb), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
30000;Pankow;9103;79;44;769;186;258;4390;149;506;1053;176;49;18;929;267;184;1811
30101;Buch;8899;66;12;1078;223;434;3826;90;398;868;78;72;36;1060;283;199;2030
30202;Blankenfelde/Niederschönhausen;5837;35;21;433;52;161;2793;98;468;698;140;28;14;534;70;56;1079
30203;Buchholz;4325;33;16;384;55;153;1804;137;274;318;126;38;11;504;66;49;883
30304;Karow;4438;20;10;428;102;148;2132;15;520;643;173;5;0;546;92;66;1020
30307;Blankenburg/Heinersdorf/Märchenland;8495;45;26;601;134;230;4430;128;684;652;377;51;13;837;198;77;1183
30405;Schönholz/Wilhelmsruh/Rosenthal;5518;56;33;429;111;167;2508;111;635;279;268;61;17;546;84;78;942
30406;Pankow Zentrum;9158;75;53;574;128;258;5141;130;485;1608;175;42;8;821;263;119;1830
30408;Pankow Süd;7213;101;66;631;150;271;3083;153;386;1115;182;43;17;749;213;115;1640
30509;Weißensee;7882;55;31;854;230;332;3655;191;381;726;165;60;16;878;133;123;1954
30510;Weißensee Ost;8242;72;33;809;163;293;3495;202;476;561;156;78;33;978;143;274;1826
30611;Prenzlauer Berg Nordwest;12092;180;92;1122;417;295;5623;149;417;1398;149;46;15;1118;433;670;2482
30612;Prenzlauer Berg Nord;10088;88;48;696;179;289;5309;201;487;1607;143;51;26;967;326;198;1794
30613;Helmholtzplatz;9988;61;18;834;241;263;4458;70;250;1299;101;22;18;1224;557;215;2098
30614;Prenzlauer Berg Ost;16638;137;56;1377;290;286;7790;215;683;1147;252;119;45;1630;672;264;2606
30715;Prenzlauer Berg Südwest;12684;82;52;1265;279;264;6603;108;685;1407;212;30;4;1277;342;175;2713
30716;Prenzlauer Berg Süd;7095;42;24;469;108;152;3639;182;499;950;164;27;9;798;257;117;1506
39900;Bezirk (Pk), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
40000;Charlottenburg-Wilmersdorf;15242;123;60;1194;298;406;7487;201;937;1025;275;58;27;1050;240;302;3213
40101;Charlottenburg-Nord;12994;118;31;1432;431;549;5286;359;1232;631;262;82;46;1191;113;949;3700
40202;Heerstrasse;11803;123;69;1373;494;301;5061;262;972;579;687;23;8;1072;393;378;2577
40203;Westend;13684;87;56;1111;290;416;7647;231;1213;744;276;38;14;849;115;157;2457
40304;Schloß Charlottenburg;9983;74;41;1153;254;356;4343;119;429;777;213;57;25;1067;327;151;2609
40305;Mierendorffplatz;12884;46;20;1030;228;489;5523;124;841;822;176;72;65;789;137;326;2595
40306;Otto-Suhr-Allee;16888;138;72;1611;380;547;8205;116;782;1524;224;69;33;1445;377;235;4142
40307;Neue Kantstraße;12173;134;77;1024;236;317;6233;191;792;1093;268;61;24;902;191;232;2942
40308;Kantstraße;19302;175;69;1308;249;391;11316;74;543;1262;345;41;0;999;111;258;3592
40309;Kurfürstendamm;53075;405;203;4968;1425;1007;28440;229;1484;1726;301;98;33;2530;536;1131;10576
40310;Halensee;13451;84;26;880;168;252;7311;214;983;796;214;58;39;699;142;104;2931
40411;Grunewald;9054;62;26;459;93;289;4093;212;1337;496;449;52;36;1213;423;77;1931
40412;Schmargendorf;6866;27;7;408;68;191;3858;245;1014;367;340;34;14;619;116;122;1306
40413;Wiesbadener Straße;5795;55;16;513;87;158;3163;235;453;978;98;33;11;524;126;82;1311
40514;Düsseldorfer Straße;12978;127;48;767;184;342;7006;171;900;1068;339;35;25;1151;418;222;3579
40515;Barstraße;11115;102;34;884;170;429;5401;122;803;1150;184;41;7;667;54;306;2925
40516;Volkspark Wilmersdorf;17825;78;37;623;176;277;6139;173;689;1358;185;66;20;747;153;216;2122
40617;Forst Grunewald;145833;9722;5556;30556;4167;8333;44444;1389;9722;1389;0;6944;6944;12500;2778;0;50000
49900;Bezirk (Ch-Wi), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
50000;Spandau;10687;130;76;1259;306;438;4465;142;694;492;151;68;30;907;100;241;2655
50101;Hakenfelde;7905;66;45;833;231;227;3561;148;977;239;66;70;41;795;21;107;1978
50102;Falkenhagener Feld;6647;84;58;1031;222;372;2442;135;468;420;99;70;31;714;24;128;2182
50103;Spandau Mitte;15651;279;164;1882;491;575;5979;89;891;725;102;78;35;1141;134;601;3750
50204;Brunsbütteler Damm;7109;50;33;877;205;305;3193;192;513;367;175;71;13;739;109;104;1716
50205;Heerstraße Nord;8480;111;57;1180;249;499;3198;115;529;192;169;78;44;806;121;148;2528
50206;Wilhelmstadt;16803;150;72;1788;497;558;7198;86;558;628;153;54;21;1211;140;360;3405
50307;Haselhorst;10304;95;57;1082;159;401;4913;274;936;356;153;64;32;846;121;153;2635
50308;Siemensstadt;12600;136;48;1218;273;369;6196;273;753;1355;248;32;8;1026;281;136;3342
50409;Gatow/Kladow;4679;35;15;523;106;292;1985;60;307;191;332;45;15;412;10;55;1091
59900;Bezirk (Sp), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
60000;Steglitz-Zehlendorf;7707;45;21;606;121;267;3788;109;752;691;216;50;19;798;201;150;1474
60101;Schloßstr.;16016;108;68;925;203;271;9706;95;510;1362;149;45;0;861;235;226;2007
60102;Albrechtstr.;5845;45;19;471;96;249;2712;102;563;565;169;30;9;623;168;130;1461
60203;Lankwitz;7111;44;9;900;189;408;2722;96;592;303;177;51;28;676;77;196;1840
60204;Ostpreußendamm;6472;53;23;560;87;265;2910;93;566;459;256;37;11;737;129;107;1542
60305;Teltower Damm;7025;41;20;524;87;251;3307;87;618;1002;216;44;15;705;90;160;1230
60306;Drakestr.;6743;20;6;515;89;222;3551;123;993;709;172;61;22;664;61;91;1312
60407;Zehlendorf Südwest;7632;22;15;612;149;179;3404;105;821;530;183;105;41;1164;545;119;1146
60408;Zehlendorf Nord;7511;33;16;423;94;199;3901;133;1003;723;386;40;19;1050;428;140;1134
69900;Bezirk (St-Zd), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
70000;Tempelhof-Schöneberg;11905;96;52;937;228;341;5851;120;771;775;214;54;21;985;236;397;2842
70101;Schöneberg-Nord;21131;231;146;1584;473;451;12299;109;781;1183;261;53;28;1167;245;908;6773
70202;Schöneberg-Süd;14619;84;33;1063;255;420;6968;98;649;1353;226;39;16;1149;341;508;3367
70303;Friedenau;8694;49;21;572;150;236;4900;155;512;940;189;39;19;774;174;120;1608
70404;Tempelhof;13321;87;37;997;231;399;5705;161;997;771;205;78;17;1242;366;548;2637
70505;Mariendorf;7865;54;31;695;145;251;3368;109;802;358;228;59;25;875;149;157;1720
70606;Marienfelde;7411;68;37;656;149;269;3269;74;700;279;161;62;28;653;142;189;1625
70707;Lichtenrade;5901;49;25;686;119;220;2237;74;599;193;207;37;16;716;146;148;1357
79900;Bezirk (Th-Sb), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
80000;Neukölln;12640;153;87;1222;350;418;5932;137;1011;561;223;73;33;1174;193;495;3045
80101;Schillerpromenade;15782;247;142;1634;558;373;7142;111;1119;706;265;111;65;1329;237;1144;3919
80102;Neuköllner Mitte/Zentrum;22067;278;147;1843;561;477;11676;128;1379;986;176;87;42;1544;163;871;4030
80103;Reuterstraße;15318;133;70;1463;526;341;7236;70;912;1004;173;53;25;1232;423;829;3394
80104;Rixdorf;11899;81;44;1310;354;487;5129;81;735;782;216;57;25;1269;251;580;3346
80105;Köllnische Heide;16717;161;45;1679;476;663;7230;232;1846;289;270;154;58;2361;122;566;4001
80206;Britz;10958;161;95;1014;224;468;4775;173;1220;417;304;78;41;1185;207;217;2750
80207;Buckow;5586;55;24;691;141;347;1947;110;581;124;144;55;31;667;93;117;1675
80308;Gropiusstadt;9754;147;86;1068;254;399;5033;139;653;270;179;37;8;902;70;128;3366
80409;Buckow Nord;9055;103;62;801;144;441;4558;246;1140;359;144;82;41;595;41;113;1858
80410;Rudow;5847;76;51;506;113;225;2529;177;687;205;292;60;18;713;117;74;1324
89900;Bezirk (Nk), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
90000;Treptow-Köpenick;9271;81;47;898;187;319;4172;174;649;801;186;66;28;1000;257;215;1998
90101;Alt-Treptow;18316;249;169;1247;258;346;10502;113;805;2334;169;48;8;1465;507;620;3992
90102;Plänterwald;8195;143;71;597;134;223;3670;187;873;677;151;36;36;855;205;134;1737
90103;Baumschulenweg;8877;65;11;756;173;378;4517;146;702;638;416;59;49;902;130;119;2075
90104;Johannisthal;7057;25;15;684;100;384;2885;190;714;459;145;120;25;848;120;95;1782
90205;Oberschöneweide;10817;70;35;1564;344;462;3929;269;925;507;115;79;31;1180;225;357;3035
90206;Niederschöneweide;19864;254;148;1770;320;516;9137;246;770;1123;139;57;49;1688;885;885;2991
90207;Adlershof;12087;99;47;981;228;280;6191;202;794;1214;182;42;21;1292;452;239;2097
90208;Köllnische Vorstadt/Spindlersfeld;7984;83;28;1034;194;369;2991;138;526;701;120;55;18;1052;268;323;2095
90309;Altglienicke;6082;37;26;666;104;268;2507;208;536;376;253;37;7;681;134;126;1473
90310;Bohnsdorf;7848;54;31;919;124;247;3376;247;463;394;278;70;23;680;100;54;1599
90311;Grünau;9408;47;16;450;78;217;4161;109;745;1351;248;124;47;1816;1227;78;1320
90312;Schmöckwitz/Karolinenhof/Rauchfangswerder;4211;0;0;389;23;69;1693;69;343;275;183;92;46;481;46;69;847
90413;Köpenick-Süd;5133;0;0;511;85;195;2098;103;523;371;219;116;18;693;67;61;1277
90414;Allende-Viertel;5779;63;31;441;79;331;2740;157;535;457;94;47;31;724;110;110;1197
90415;Altstadt-Kietz;8977;26;13;1564;378;391;2749;91;313;769;13;39;13;1277;235;274;2697
90416;Müggelheim;3493;30;15;299;60;134;1254;75;448;194;134;60;60;373;90;75;657
90517;Friedrichshagen;6486;32;27;569;149;160;3113;154;261;1139;69;43;27;841;208;53;1240
90518;Rahnsdorf/Hessenwinkel;5941;21;0;317;63;158;2754;63;549;1002;253;42;32;528;95;106;654
90519;Dammvorstadt;13333;81;45;1293;443;325;5957;90;488;1049;72;27;9;1320;244;280;2549
90520;Köpenick-Nord;4968;101;70;523;78;187;2012;78;320;593;273;47;8;725;94;101;1310
99900;Bezirk (Tp-Kp), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
100000;Marzahn-Hellersdorf;8847;63;37;1144;214;362;3162;208;495;381;138;91;28;1055;215;181;2199
100101;Marzahn-Nord;8279;108;83;1581;269;319;2711;224;410;389;75;79;12;1279;348;219;2686
100102;Marzahn-Mitte;9435;80;45;1416;292;397;3455;278;519;202;95;103;31;965;134;198;2636
100103;Marzahn-Süd;10075;42;21;848;140;343;3583;369;754;221;112;68;18;910;140;146;1885
100204;Hellersdorf-Nord;11261;73;39;1572;291;563;3752;196;373;280;98;165;70;1516;319;308;3057
100205;Hellersdorf-Ost;8042;68;44;1342;213;421;2388;170;344;325;39;92;29;1119;194;242;2471
100206;Hellersdorf-Süd;8729;64;28;1533;354;419;2624;133;314;394;89;125;32;1324;398;201;2604
100307;Biesdorf;7879;45;22;553;111;237;3869;148;493;683;364;78;22;705;152;100;1206
100408;Kaulsdorf;5983;21;10;602;68;203;2228;78;493;576;161;57;10;846;83;88;1428
100409;Mahlsdorf;4493;21;10;392;66;153;1983;62;475;465;236;3;3;562;166;45;825
109900;Bezirk (Mz-Hd), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
110000;Lichtenberg;9574;64;38;1018;226;312;4153;215;619;626;162;69;26;959;205;188;2161
110101;Malchow, Wartenberg und Falkenberg;5439;64;42;722;127;212;2231;85;149;276;574;127;42;701;106;42;1338
110102;Neu-Hohenschönhausen Nord;7359;58;24;974;193;310;2677;182;420;234;89;79;31;836;55;272;2295
110103;Neu-Hohenschönhausen Süd;8424;88;59;1310;289;304;3454;187;666;384;110;62;18;1032;110;161;2620
110204;Alt-Hohenschönhausen Nord;9838;49;12;1246;296;463;4238;160;580;265;259;74;43;1147;407;197;2221
110205;Alt-Hohenschönhausen Süd;6652;34;19;772;146;223;2900;319;676;363;158;47;25;719;146;99;1597
110306;Fennpfuhl;7967;39;24;949;233;340;3385;224;696;481;143;63;18;896;122;134;1952
110307;Alt-Lichtenberg;15307;111;72;1604;384;374;7406;218;879;820;130;88;36;1152;280;273;3306
110308;Frankfurter Allee Süd;23265;110;60;1715;419;349;8037;219;888;1007;140;60;40;1625;469;848;3331
110409;Neu Lichtenberg;10783;91;55;1067;228;328;5002;149;495;1067;210;58;18;1200;386;176;2343
110410;Friedrichsfelde Nord;7980;53;33;956;178;310;3298;350;541;435;132;119;33;844;171;139;1932
110411;Friedrichsfelde Süd;7417;56;36;639;115;262;3208;183;560;556;87;36;20;794;171;67;1544
110512;Rummelsburger Bucht;11945;48;48;700;241;386;7119;338;820;2389;290;48;48;989;410;338;2099
110513;Karlshorst;5666;22;15;362;92;196;2723;162;284;789;243;59;18;539;100;66;1007
119900;Bezirk (Lb), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
120000;Reinickendorf;11088;90;41;1090;252;440;4028;142;817;374;255;51;19;892;151;321;2283
121031;Ost 1 - Reginhardstr.;9094;113;42;1202;262;446;3168;145;608;389;219;64;32;856;141;223;2652
121032;Ost 2 - Alt-Reinickendorf;12581;133;55;1052;214;528;5224;192;1071;443;247;52;11;1119;295;498;2518
122141;West 1 - Tegel-Süd/Flughafensee;32044;71;26;1738;462;686;5292;192;1251;263;237;64;38;1090;38;1341;3496
122144;West 4 - Auguste-Viktoria-Allee;12435;102;58;1530;366;540;4747;80;907;283;167;73;25;1019;102;301;2832
122145;West 5 - Tegel/Tegeler Forst;18361;171;72;1760;449;646;8691;45;548;628;251;36;9;1625;386;314;3358
122242;West 2 - Heiligensee/Konradshöhe;4047;29;13;388;79;163;1606;58;434;192;280;17;8;363;42;134;789
122311;Nord 1 - Frohnau/Hermsdorf;6225;39;9;407;87;171;2961;156;1039;560;479;39;21;608;93;96;1012
123012;Nord 2 - Waidmannslust/Wittenau/Lübars;9782;80;35;1193;312;458;3717;111;535;420;309;35;10;990;264;302;2434
123021;MV 1 - Märkisches Viertel;7860;111;55;1167;254;463;2855;191;646;174;86;75;20;677;38;239;2309
123022;MV 2 - Rollbergsiedlung;9255;54;22;1099;226;550;3211;75;582;259;205;22;0;1153;312;194;2198
123043;West 3 - Borsigwalde/Freie Scholle;6913;37;18;573;128;305;3082;171;737;359;335;24;18;828;195;110;1626
129900;Bezirk (Rd), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
999900;Stadtgebiet Berlin, nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
999999;Berlin (PKS gesamt);13740;115;66;1164;290;394;5831;153;781;812;203;63;24;1094;255;464;2663
