10000;Mitte;26957;289;164;1978;535;578;12971;142;1348;1278;352;70;31;1463;337;734;4196
10111;Tiergarten Süd;39460;584;420;3418;776;769;19677;107;2286;1759;370;128;78;2165;605;976;6758
10112;Regierungsviertel;90576;750;336;4273;878;1243;53276;148;2852;3661;474;99;39;3000;997;474;7993
10113;Alexanderplatz;44779;306;176;2809;796;624;23701;162;1600;2111;460;68;23;2284;650;973;5800
10114;Brunnenstraße Süd;15688;102;46;719;141;215;8530;215;815;1474;381;32;21;1220;409;254;3039
10221;Moabit West;16568;258;121;1276;336;417;6766;119;1321;758;251;56;22;996;166;370;2718
10222;Moabit Ost;38120;232;123;2016;524;557;13460;115;1183;1235;268;49;16;1218;221;931;3873
10331;Osloer Straße;21140;259;156;2082;642;653;9558;92;872;835;441;92;34;1263;190;610;4186
10332;Brunnenstraße Nord;18492;232;101;1533;396;535;7946;180;1116;1105;308;63;27;1310;235;742;3381
10441;Parkviertel;16136;189;102;1539;402;486;8143;125;1221;780;286;70;36;1116;200;450;3394
10442;Wedding Zentrum;18189;265;161;1838;551;634;6902;86;904;780;363;61;25;1151;227;1040;3771
19900;Bezirk (Mi), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
20000;Friedrichshain-Kreuzberg;24317;371;210;1700;542;399;11858;185;1200;1522;313;82;34;1705;466;2011;4052
20101;Südliche Friedrichstadt;25774;312;152;1645;467;552;11416;147;2149;1096;379;77;25;1622;247;1036;3946
20202;Tempelhofer Vorstadt;20078;180;79;1291;318;324;10596;223;1169;1922;382;59;29;1245;270;572;2959
20303;nördliche Luisenstadt;35467;638;321;2822;999;486;16421;161;1231;1676;383;138;45;2069;562;2408;5252
20304;südliche Luisenstadt;31554;632;401;1774;715;533;12803;189;1150;1555;322;98;45;1672;598;7374;4132
20405;Karl-Marx-Allee-Nord;10457;146;77;639;193;202;6212;210;845;999;326;43;13;922;236;154;2890
20407;Karl-Marx-Allee-Süd;27129;527;343;2166;606;435;14602;117;991;1259;184;59;29;1936;590;1831;4616
20506;Frankfurter Allee Nord;16019;97;52;1109;329;270;7322;184;464;1372;208;135;62;1920;468;246;3704
20508;Frankfurter Allee Süd FK;23618;399;204;2036;734;326;11374;132;781;1410;247;71;26;2085;770;2992;4661
29900;Bezirk (Fh-Kb), nicht zuzuordnen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
30000;Pankow;11423;78;39;690;160;246;6726;195;868;1182;276;51;21;1098;331;132;2967
30101;Buch;11718;59;33;1139;306;495;5700;254;1197;950;156;143;26;1633;234;195;2752
30202;Blankenfelde/Niederschönhausen;5502;26;4;423;79;210;2730;75;742;438;251;52;15;543;146;67;1079
30203;Buchholz;4578;12;0;351;69;132;2211;104;253;207;196;40;23;530;184;29;772
30304;Karow;4276;37;21;315;69;192;2282;91;597;490;203;27;5;490;85;21;757
30307;Blankenburg/Heinersdorf/Märchenland;9741;55;7;660;172;261;5383;103;859;873;426;34;21;646;62;41;1292
